,Video Views,Creator Gender,Language of the Video,Video Description,Video Quality,Duration,Premiered or Not,Total Channel Subcribers,Total Chanel Views,No of Likes,Hashtags,No of Videos the Channel,Community Engagement (Posts per week)
364,5241681,Org,English,Yes,High,long,Yes,0.0018052623243083848,0.003069861135484258,0.0012040816326530613,0.21428571428571427,0.0025952442743911296,0.0
365,2286438,Male,English,Yes,Medium,medium,No,0.014744320122237498,0.0032091937574941563,0.0016326530612244899,0.0,0.0330929359355617,0.0
366,397135,Male,Hindi,Yes,High,long,No,0.012876692129120355,0.020176537245731124,0.0006326530612244898,0.0,0.00460477286850683,0.002932551319648094
367,55801,Org,English,Yes,Medium,short,No,0.00035375495421909714,1.487760970756216e-05,1.2489795918367348e-05,0.0,7.61906575968038e-05,0.0
368,950021,Male,English,Yes,Medium,long,No,0.0009664679975750719,0.00030082168676361977,0.01788479591836735,0.0,0.0009095259750618454,0.005865102639296188
369,279798,Male,Telugu,Yes,Medium,short,No,0.0038989716008028647,0.005854542647395702,0.00028571428571428574,0.03571428571428571,0.0024690534977464236,0.002932551319648094
370,17093,Male,English,Yes,Medium,short,No,0.003273152396091682,0.0008115472989543778,1.6061224489795918e-05,0.0,0.0021833385317584094,0.005865102639296188
371,65067,Male,Tamil,Yes,Medium,medium,No,9.556357552149924e-05,2.7287703935387924e-05,2.448979591836735e-05,0.0,0.00010952407029540547,0.002932551319648094
372,306425,Male,Telugu,Yes,High,medium,No,0.010845237119063114,0.012296778468747592,0.0005714285714285715,0.0,0.008302400720001716,0.00879765395894428
373,858177,Male,English,Yes,High,medium,No,0.007208277342992888,0.005007825021838471,0.0005102040816326531,0.10714285714285714,0.0009238117233612462,0.0
374,23605367,Org,Hindi,Yes,High,short,No,0.062254155034866546,0.0763244844818527,0.0009387755102040817,0.03571428571428571,0.006728587449017736,0.05865102639296188
375,255716,Female,English,Yes,High,medium,No,0.00035703149455789914,3.610194486845175e-05,0.00012857142857142858,0.0,6.666682539720333e-05,0.002932551319648094
376,70392,Org,English,Yes,Medium,long,No,0.0013203343541656881,0.0013130280010542207,2.2448979591836737e-05,0.03571428571428571,0.000561906099776428,0.002932551319648094
377,760981,Male,English,Yes,Medium,long,No,0.013826888827372937,0.004342688907335017,0.0006938775510204082,0.0,0.00060000142857483,0.002932551319648094
378,731,Org,English,Yes,Medium,medium,No,0.0020444497690409306,0.0013801079134376126,2.0408163265306125e-06,0.0,0.007359541332241267,0.020527859237536656
379,501404,Org,English,Yes,Medium,long,No,0.014154542861253137,0.009909892196282293,3.8775510204081634e-05,0.10714285714285714,0.002038100090714502,0.0
380,1807866,Org,English,Yes,Medium,medium,No,0.0005175819711591974,9.494710784914637e-05,0.0013673469387755102,0.0,4.5238202948102256e-05,0.01466275659824047
381,18858648,Org,English,Yes,Medium,short,No,0.102227947168251,0.006732905473586771,0.0026938775510204085,0.0,0.034995321417431946,0.01759530791788856
382,111968041,Female,English,Yes,Medium,short,Yes,0.1929881145530665,0.04019899740998207,0.22448979591836735,0.0,0.0003738104138343187,0.0
383,27888,Male,Telugu,Yes,Medium,long,Yes,0.003931737004190885,0.0066641045202899245,4.530612244897959e-06,0.03571428571428571,0.06251443455817753,0.002932551319648094
384,14687350,Org,English,Yes,Medium,long,No,0.016874071342458802,0.09146887675339219,0.0008163265306122449,0.0,0.018071471598741902,0.0
385,591728,Male,English,Yes,Medium,short,No,0.014744320122237498,0.0032091937574941563,0.0005510204081632653,0.0,0.0016333372222314816,0.0
386,88877,Org,English,Yes,Medium,medium,No,0.07339439218679336,0.13321466469984422,1.3469387755102042e-05,0.10714285714285714,0.004173819461474908,0.0
387,47891,Female,English,Yes,High,short,No,0.00037996727692951316,5.899831930675406e-05,5.306122448979592e-05,0.0,0.00025000059523951247,0.002932551319648094
388,308966997,Female,English,Yes,Medium,short,No,0.13007854004806801,0.2841033060903378,0.06122448979591837,0.0,0.0004357153231317218,0.0
389,5591109,Org,English,Yes,Medium,long,No,0.011566075993599554,0.004751524362176588,0.0022448979591836735,0.0,0.01782385196155229,0.19648093841642228
390,7074577,Female,Hindi,Yes,Medium,medium,No,0.022116535884542005,0.015854143362073126,0.005591836734693878,0.0,0.0023738151757504186,0.0
391,61291270,Male,English,Yes,Medium,short,No,0.07863685672887656,0.00414375420434815,0.3469387755102041,0.0,0.000480953526079824,0.0
392,148118279,Male,English,Yes,Medium,short,Yes,0.13859754492895324,0.16598569795579216,0.028571428571428574,0.0,0.0007666684920678383,0.002932551319648094
393,15927119,Org,English,Yes,Medium,short,No,0.008355066461573591,0.0013940653968467175,0.003081632653061225,0.0,0.002521434574844226,0.0
394,56326,Male,Kannada,Yes,Medium,long,No,0.0004586042450607613,0.00032040241897454577,0.00013877551020408165,0.0,0.0011571456122514577,0.002932551319648094
395,281342,Male,English,Yes,Medium,long,No,0.0005274115921756033,0.0003806286032423972,9.591836734693878e-05,0.03571428571428571,0.00036904849773451844,0.00879765395894428
396,348406,Male,Kannada,Yes,High,medium,Yes,0.0018118154049859888,0.0007642198971277165,0.00019795918367346938,0.03571428571428571,0.00028333400793811414,0.02346041055718475
397,42799226,Org,English,Yes,High,short,No,0.047182069476377334,0.06018387133415859,0.008408163265306122,0.0,0.04335724608868117,0.0
398,10909,Org,English,Yes,Medium,short,No,0.002519548118167221,0.0023803624281169603,9.551020408163266e-06,0.03571428571428571,0.005330965073726366,0.005865102639296188
399,30211,Male,Telugu,Yes,High,long,No,0.0003003473466966245,0.0003995164621060383,3.061224489795918e-05,0.03571428571428571,0.0006500015476227325,0.002932551319648094
400,135240,Org,English,Yes,Medium,short,No,0.04456083720533573,0.16502207116444867,2.0408163265306123e-05,0.10714285714285714,0.1727837447232017,0.0
401,306367,Female,English,Yes,Medium,medium,Yes,0.0005896658586128414,0.00012375239454982427,6.326530612244899e-05,0.10714285714285714,0.000740477953518937,0.005865102639296188
402,31397985,Org,English,Yes,Low,short,No,0.0004618807853995633,0.00910448548037798,0.005163265306122449,0.0,0.000561906099776428,0.0
403,54409047,Male,Hindi,Yes,Medium,long,No,0.09403659632124599,0.057363729819781585,0.0069387755102040816,0.10714285714285714,0.00034761987528541735,0.0
404,31145,Male,Telugu,Yes,High,medium,Yes,0.00014929883707785212,0.00014466906095055045,2.0408163265306123e-05,0.03571428571428571,0.0005928585544251296,0.01466275659824047
405,227993801,Male,English,Yes,Medium,long,No,0.019298711193172283,0.016539976691142513,0.06326530612244899,0.0,0.008569068021590529,0.0
406,3364485,Org,English,Yes,Medium,medium,No,0.0007502163352141396,0.0008221989125023238,0.00040816326530612246,0.10714285714285714,0.0006785730442215339,0.0
407,13250267,Male,Tamil,Yes,Medium,medium,No,0.02493436057591173,0.006389253141408666,0.006081632653061225,0.0,0.00010238119614570511,0.00879765395894428
408,194389,Female,English,Yes,Medium,medium,No,0.00017223461944946615,1.8268033604321608e-05,0.00015510204081632654,0.21428571428571427,0.00010476215419560524,0.002932551319648094
409,54166770,Org,English,Yes,Medium,short,No,0.011271187363107374,0.016611461731771856,0.01253061224489796,0.03571428571428571,0.026885778299472144,0.005865102639296188
410,65076032,Male,Hindi,Yes,High,long,No,0.08387932127095978,0.06179896454509227,0.09183673469387756,0.0,0.000440477239231522,0.0
411,408293,Org,Telugu,Yes,Medium,long,No,0.05799465259442394,0.27997457970213874,6.53061224489796e-05,0.03571428571428571,0.2697554041795338,0.00879765395894428
412,518684,Male,Tamil,Yes,Medium,long,No,9.556357552149924e-05,2.7287703935387924e-05,0.00016938775510204083,0.0,0.00010952407029540547,0.002932551319648094
413,71613,Org,English,Yes,High,short,No,0.047182069476377334,0.06018387133415859,1.595918367346939e-05,0.07142857142857142,0.04335724608868117,0.0
414,8060281,Org,Hindi,Yes,High,long,No,0.023558213633614888,0.014287406321693575,0.004530612244897959,0.10714285714285714,0.0008071447789161403,0.01466275659824047
415,1904728,Female,Kannada,Yes,Medium,long,No,0.0024867827147792014,0.0010240019377888087,0.0015102040816326531,0.03571428571428571,0.00028333400793811414,0.002932551319648094
416,519961,Org,English,Yes,Medium,short,No,0.06454773327202795,0.07247477146598703,0.0003877551020408163,0.0,0.019190521882194958,0.0
417,1565946,Male,English,Yes,Medium,long,No,0.0014939909921221945,0.0004110320423028042,0.000836734693877551,0.0,0.00022619101474051132,0.0
418,990,Org,English,Yes,Medium,short,No,0.0004618807853995633,0.00910448548037798,3.673469387755102e-07,0.0,0.000561906099776428,0.0
419,6865181,Male,Tamil,Yes,Medium,medium,No,0.02493436057591173,0.006389253141408666,0.0069387755102040816,0.0,0.00010238119614570511,0.00879765395894428
420,327981,Org,English,Yes,Medium,short,No,8.342071702589901e-06,2.282931000232722e-05,7.959183673469388e-05,0.0,8.095257369660405e-05,0.0
421,2380409,Male,English,Yes,Medium,long,No,0.0014939909921221945,0.0004110320423028042,0.0015102040816326531,0.0,0.00022619101474051132,0.0
422,399322098,Female,English,Yes,Medium,short,No,0.1025556012021312,0.16374856015181188,0.5102040816326531,0.0,0.0008785735204131439,0.0
423,549826030,Male,English,Yes,Medium,short,Yes,0.020052315471096743,0.03487737126546138,0.14081632653061224,0.10714285714285714,0.00025238155328941264,0.005865102639296188
424,437563,Org,Hindi,Yes,Medium,short,No,0.13073384811582842,0.008428852502429104,0.00022448979591836734,0.0,0.00037142945578441856,0.0
425,171714,Org,English,Yes,Medium,medium,No,0.06684131150918936,0.0034475951330958654,5.918367346938776e-05,0.0,0.010892883078293045,0.20234604105571846
426,1836375,Org,English,Yes,Medium,long,No,1.0,0.004747975553248525,0.0006734693877551021,0.0,0.01779528046495349,0.18181818181818182
427,19897294,Male,English,Yes,Low,short,No,0.0006912386091157035,0.00047102121523376057,0.004693877551020408,0.0,0.0001880956859421094,0.0
428,333,Female,English,Yes,Medium,short,No,9.829621016406011e-08,5.6900615888809003e-08,1.2244897959183673e-07,0.14285714285714285,9.047640589620452e-05,0.0
429,86971,Org,English,Yes,Medium,short,No,0.22509820987332613,0.04389447722417649,3.26530612244898e-05,0.0,0.012669077783518534,0.03812316715542522
430,117297,Male,Kannada,Yes,Medium,short,No,0.0009140433521542397,0.002419030297171596,9.244897959183674e-06,0.03571428571428571,0.018673853985366633,0.07331378299120235
431,712559,Org,English,Yes,Medium,short,No,7.852556575972882e-05,6.228313454198426e-05,8.775510204081632e-05,0.0,6.904778344710345e-05,0.0
432,1338713,Male,English,Yes,High,long,No,0.13597631265791163,0.004609748313080362,0.0009591836734693879,0.0,0.0017571470408262876,0.005865102639296188
433,464983,Org,Hindi,Yes,Medium,long,No,4.576016237170878e-05,2.6588818975122186e-05,0.00020204081632653063,0.10714285714285714,0.00010476215419560524,0.0
434,96706,Male,English,Yes,High,medium,Yes,0.0004815400274323753,0.00016736536052055183,9.183673469387756e-05,0.0,0.00019761951814170988,0.005865102639296188
435,263557,Org,Hindi,Yes,Medium,short,No,0.13073384811582842,0.008428852502429104,0.00020408163265306123,0.0,0.00037142945578441856,0.0
436,424783,Org,English,Yes,High,long,No,0.010288225261466773,0.023564447449434846,0.00010612244897959184,0.10714285714285714,0.016533372698506427,0.0
437,71068,Male,Kannada,No,Medium,short,No,0.001068040748077934,0.0007331693428811559,0.00014285714285714287,0.0,0.00043333436508182166,0.002932551319648094
438,66320871,Male,Hindi,No,Medium,short,No,0.12057657306554222,0.04214413846321069,0.0836734693877551,0.0,0.0004238105328822212,0.002932551319648094
439,3428407,Male,Tamil,Yes,Medium,long,No,0.012712865112180255,0.007869773292095353,0.004469387755102041,0.0,0.0006166681349241308,0.011730205278592375
440,10342898,Male,Malayalam,Yes,Medium,medium,No,0.011598841396987573,0.002315469736262947,0.017816326530612245,0.0,0.00013571460884430678,0.0
441,1403,Org,English,Yes,Medium,medium,No,0.0037351445838627647,0.01407213979981907,1.6938775510204082e-06,0.0,0.01160240857716328,0.0
442,261497,Male,Tamil,Yes,Medium,long,No,0.0053734147532637664,0.003060253277754746,0.00020408163265306123,0.03571428571428571,0.0005880966383253294,0.01466275659824047
443,294888050,Org,English,Yes,Medium,long,No,0.33093046281663085,0.2428804210470965,0.28571428571428575,0.0,0.0017309565022773864,0.002932551319648094
444,800048,Male,Mongalian,Yes,Medium,long,No,0.0004586042450607613,0.0001465402803445646,0.0009183673469387756,0.10714285714285714,0.0003619056235848181,0.002932551319648094
445,4290380,Male,Hindi,No,High,long,No,0.002254148350724259,0.0011184678230090831,0.0026122448979591837,0.03571428571428571,6.904778344710345e-05,0.002932551319648094
446,1407574,Male,Tamil,No,Medium,medium,No,0.005012995315995546,0.005501550086109697,0.0004489795918367347,0.0,0.001954766558967998,0.0
447,1747,Male,Malayalam,Yes,Medium,long,No,3.505898162518144e-07,1.2497164752581418e-07,7.959183673469388e-07,0.10714285714285714,0.0004904773582794245,0.0
448,1186526,Male,Hindi,Yes,Medium,long,No,0.0036040829703106844,0.01731274528367548,0.0002653061224489796,0.10714285714285714,0.002378577091850219,0.02932551319648094
449,915277,Male,English,No,Medium,short,No,0.029718109470562654,0.08473041959715906,0.0007142857142857143,0.0,0.0012880983049959644,0.0
450,1157031,Org,Malayalam,Yes,Medium,short,No,0.0008812779487662197,9.465185376881326e-05,0.002979591836734694,0.0,0.000380953287984019,0.0
451,230176,Male,English,Yes,Medium,medium,Yes,0.002146022519543793,0.0008636485785711382,2.3081632653061227e-05,0.10714285714285714,0.003561913242650578,0.011730205278592375
452,47121,Org,English,Yes,Medium,medium,No,0.0008583421663946057,0.0019486992850105173,3.061224489795918e-05,0.07142857142857142,0.004819059092997841,0.0
453,295952,Male,Hindi,Yes,Medium,long,No,0.0001309502111805609,4.5154315578035e-05,0.00012448979591836735,0.03571428571428571,0.0021500051190598076,0.002932551319648094
454,5585,Org,English,Yes,Medium,short,No,0.0005339646728532073,0.0002769531366428418,4.204081632653061e-06,0.0,0.008569068021590529,0.0
455,34637256,Male,English,Yes,Medium,long,No,0.0016316056863518785,0.004107556772696769,0.010714285714285714,0.0,0.010235738656520612,0.002932551319648094
456,1292701,Org,English,Yes,Medium,long,Yes,0.009206966949662112,2.000888487962247e-06,0.00022448979591836734,0.03571428571428571,0.12618839568665638,0.0
457,255907,Male,Hindi,Yes,Medium,medium,No,0.005504476366815846,0.004688289099982395,0.0004285714285714286,0.03571428571428571,0.0023547675113512177,0.0
458,117097,Male,Tamil,No,Medium,short,No,0.0025949085459596676,0.0026714431628357704,0.00022448979591836734,0.03571428571428571,0.007354779416141467,0.04398826979472141
459,9631561,Female,English,Yes,Medium,short,No,0.0024278049886807653,0.0022906826536201763,0.0017346938775510204,0.0,0.007854780606620494,0.0
460,46174,Male,English,Yes,Medium,long,No,0.0008321298436841897,0.0003138850056540472,3.673469387755102e-05,0.0,0.0040119143140817,0.00879765395894428
461,38035015,Org,English,Yes,High,long,No,0.004521514265175245,0.0032870538480603137,0.008591836734693877,0.0,0.00013571460884430678,0.002932551319648094
462,9212498,Male,English,Yes,Medium,long,No,0.0006617497460664855,0.0011864905939762977,0.0027551020408163266,0.10714285714285714,0.002342862721101717,0.0
463,29060033,Org,English,Yes,Medium,medium,No,0.06323711713650715,0.02925513588178371,0.015142857142857144,0.0,0.00038571520408381925,0.0
464,23,Male,English,Yes,Medium,short,No,9.501966982525809e-07,3.907548437573002e-08,6.122448979591837e-08,0.0,0.00015476227324350773,0.0
465,1090669,Male,Tamil,Yes,High,medium,No,0.007437635166709029,0.003754950548418004,0.0017551020408163266,0.0,0.00026666730158881333,0.0
466,25797350,Male,English,Yes,High,long,No,0.030275121328158995,0.030412642056972996,0.0037142857142857142,0.0,0.002854768701830243,0.0
467,2858264,Male,Tamil,Yes,Medium,short,No,0.007437635166709029,0.003754950548418004,0.0025510204081632655,0.0,0.00026666730158881333,0.0
468,803748,Male,Hindi,No,High,short,No,0.0008157471419901796,0.0003573952010037923,0.0007551020408163266,0.0,0.0008166686111157408,0.0
469,4450290,Male,English,Yes,High,medium,No,0.059632922763824946,0.06091481319268389,0.0007496326530612245,0.10714285714285714,0.0049142974149938455,0.002932551319648094
470,2959747,Org,Hindi,Yes,Medium,medium,Yes,0.0191676495796202,0.013603213547826174,0.003285714285714286,0.10714285714285714,0.0007261922052195363,0.03519061583577712
471,207799,Male,Tamil,Yes,High,long,No,0.003997267810966925,0.0019607355687548942,0.0004489795918367347,0.03571428571428571,0.0021047669161117053,0.01466275659824047
472,1141029,Org,Hindi,Yes,Medium,short,No,0.06258180906874675,0.07643195410109241,0.0002653061224489796,0.10714285714285714,0.0067333493651175365,0.05571847507331378
473,853065,Male,Hindi,Yes,Medium,medium,No,0.014777085525625518,0.007624980775006735,0.002204081632653061,0.0,0.002057147755113703,0.002932551319648094
474,2572581,Male,Tamil,Yes,Medium,medium,No,0.012712865112180255,0.00776922885528268,0.002795918367346939,0.03571428571428571,0.0006095252607744305,0.005865102639296188
475,16533651,Org,English,Yes,High,medium,No,0.0167102443255187,0.006536331684802945,0.022448979591836737,0.07142857142857142,0.0008238114852654411,0.002932551319648094
476,101282,Male,English,Yes,High,long,No,0.0002285911132768606,6.097903393999209e-05,3.26530612244898e-05,0.03571428571428571,1.6666706349300833e-05,0.002932551319648094
477,717923,Male,English,Yes,Medium,long,Yes,0.007372104359932989,0.0018841780968582274,0.0006035918367346939,0.10714285714285714,0.0004047628684830202,0.02346041055718475
478,2287635,Male,English,Yes,Medium,long,Yes,0.007372104359932989,0.0018841780968582274,0.0009120408163265306,0.03571428571428571,0.0004047628684830202,0.02346041055718475
479,638360,Org,English,Yes,Medium,long,No,0.014416666088357297,0.016788988451811513,0.00022448979591836734,0.0,0.0031928647449160595,0.005865102639296188
480,12969755,Male,English,Yes,Medium,long,No,0.014187308264641157,0.003701692131165891,0.010326530612244898,0.10714285714285714,0.004114295510227405,0.002932551319648094
481,100323,Male,English,Yes,Medium,long,Yes,0.0008190236823289816,0.0017391111090698285,3.8775510204081634e-05,0.03571428571428571,0.001978576139466999,0.00879765395894428
482,5715307,Org,English,No,Medium,medium,No,0.005176822332935646,0.012252363665449177,0.0008775510204081633,0.0,0.006354777035183417,0.020527859237536656
483,17904937,Org,Hindi,Yes,Medium,long,No,0.014908147139177598,0.011780336204065885,0.013673469387755103,0.0,0.000640477715423132,0.002932551319648094
484,321647,Male,English,Yes,High,medium,No,0.0024540173113911812,0.0021180900278468043,0.00011836734693877552,0.03571428571428571,0.002892864030628645,0.0
485,11281627,Male,English,Yes,Medium,long,No,0.003931737004190885,0.0005581572525904086,0.012734693877551021,0.0,4.047628684830202e-05,0.002932551319648094
486,9661580,Male,English,Yes,Medium,long,No,0.0008059175209737736,0.0010704765433823984,0.0018979591836734695,0.0,0.00013333365079440667,0.0
487,526196,Female,English,Yes,High,short,No,0.0006126016409844555,0.0005670166505233055,0.00012857142857142858,0.0,0.0003047626303872152,0.0
488,3689493,Male,English,Yes,Medium,long,No,0.007372104359932989,0.0018841780968582274,0.002971734693877551,0.10714285714285714,0.0004047628684830202,0.02346041055718475
489,65043,Male,Tamil,Yes,High,short,No,0.0014317367256849564,0.000571642363024169,9.387755102040817e-05,0.0,0.0010738120805049536,0.005865102639296188
490,53415,Male,Tamil,Yes,Medium,medium,No,0.0013530997575537083,0.0013706629983808733,5.102040816326531e-05,0.03571428571428571,0.0012095266893492602,0.00879765395894428
491,83084,Org,English,Yes,Medium,short,No,0.019200414983008222,0.011331717418390827,4.6938775510204086e-05,0.0,0.0004904773582794245,0.0
492,18133727,Male,Hindi,Yes,Medium,medium,No,0.02519648380301589,0.04432559252759394,0.012551020408163267,0.0,0.002854768701830243,0.0
493,4667426,Male,English,Yes,Medium,long,No,0.13204446425134922,0.010390775448630695,0.0001142857142857143,0.03571428571428571,0.002854768701830243,0.005865102639296188
494,1038332,Male,English,Yes,Medium,medium,No,0.0001388139079936857,4.1498206348511196e-05,0.00015306122448979594,0.10714285714285714,0.00012619077664470632,0.002932551319648094
495,339221,Org,English,Yes,Medium,long,No,0.014416666088357297,0.016788988451811513,9.387755102040817e-05,0.0,0.0031928647449160595,0.005865102639296188
496,11509,Org,Hindi,Yes,Medium,medium,No,0.008551658881901712,0.002840438397459897,6.244897959183674e-06,0.03571428571428571,0.0007380969954690369,0.0
497,166019,Male,Tamil,Yes,Medium,medium,No,0.0007764286579245556,0.0005230626303696277,0.00012653061224489798,0.03571428571428571,0.0011476217800518572,0.0
498,9440437,Male,English,Yes,Medium,medium,Yes,0.014056246651089076,0.0053079443005570074,0.010306122448979592,0.07142857142857142,0.0015880990192833793,0.005865102639296188
499,2309754298,Male,English,Yes,Medium,short,No,0.09469190438900638,0.20470547085748986,0.38775510204081637,0.0,0.00017142897959280856,0.0
500,491455,Male,Hindi,Yes,Medium,medium,No,0.03604183232445052,0.004709142239012458,0.0003469387755102041,0.10714285714285714,0.0009500022619101475,0.002932551319648094
501,119278111,Org,English,Yes,Medium,long,No,0.014285604474805218,0.01869318670182858,0.0025510204081632655,0.10714285714285714,0.008085733537460804,0.01466275659824047
502,131122,Male,English,Yes,Medium,long,No,0.005275118543099706,0.009030692190071408,4.89795918367347e-05,0.03571428571428571,0.004973821366241348,0.02346041055718475
503,1300171,Male,English,Yes,Medium,short,Yes,0.007372104359932989,0.0018841780968582274,0.0010395510204081633,0.14285714285714285,0.0004047628684830202,0.02346041055718475
504,1619864,Male,Malayalam,Yes,Medium,short,No,0.002270531052418269,0.0008350372432818179,0.0009591836734693879,0.10714285714285714,0.0007523827437684376,0.005865102639296188
505,2831982,Male,Hindi,Yes,Medium,long,No,0.001117188853159964,0.0072514581779176464,0.0028979591836734695,0.10714285714285714,0.0005928585544251296,0.002932551319648094
506,610050,Male,Malayalam,Yes,Medium,short,No,0.002434358069358369,0.0037804447784937655,0.0005102040816326531,0.07142857142857142,0.0007142874149700357,0.0
507,25666162,Org,Hindi,Yes,Medium,short,No,0.003174856185927622,0.005795077910804604,0.0025714285714285717,0.0,0.013569079926380779,0.0
508,9189228,Male,Hindi,Yes,Medium,medium,No,0.006389142258292388,0.0018025570992697448,0.013959183673469388,0.0,0.00021428622449101072,0.002932551319648094
509,1807795,Male,English,Yes,High,long,No,0.027817716074057492,0.05112624920102663,0.0005510204081632653,0.0,0.003859532998888093,0.0
510,1024389,Org,Tamil,Yes,Medium,medium,Yes,0.007437635166709029,0.002993307270555379,0.0005102040816326531,0.03571428571428571,0.00022142909864071106,0.005865102639296188
511,22285719,Male,Hindi,Yes,High,medium,Yes,0.03702479442609112,0.019534010486097375,0.04489795918367347,0.0,0.0004238105328822212,0.002932551319648094
512,2585764,Male,English,Yes,High,medium,No,0.002024790527008119,0.0009559416851136831,0.0006938775510204082,0.0,0.0007857161564670393,0.0
513,198286476,Org,English,Yes,Medium,long,No,0.33093046281663085,0.2428804210470965,0.12448979591836735,0.0,0.0017309565022773864,0.002932551319648094
514,213628,Male,English,No,Medium,medium,No,0.003037241491697938,0.0025320842155532137,0.0002,0.0,0.0014309557879899715,0.0
515,201370,Male,English,Yes,Medium,long,No,0.002146022519543793,0.0008636485785711382,5.59795918367347e-05,0.10714285714285714,0.003561913242650578,0.011730205278592375
516,51365130,Org,English,Yes,Medium,long,No,0.012909457532508375,0.010057537536917202,0.007857142857142858,0.0,0.006902397386660444,0.020527859237536656
517,847991,Org,Tamil,Yes,High,medium,No,0.015694516820490077,0.015220268893314832,0.0006938775510204082,0.03571428571428571,0.0009952404648582497,0.011730205278592375
518,599987,Male,Hindi,Yes,Medium,long,No,0.004881933702443466,0.0013118248116673354,0.00011020408163265306,0.0,0.007140493191650456,0.04105571847507331
519,1227483,Male,Tamil,No,Medium,long,No,0.010419286875018852,0.008578833424609562,0.002306122448979592,0.0,0.0016523848866306825,0.002932551319648094
520,5843386,Male,English,Yes,Medium,medium,No,0.006880623309112688,0.010688671772673854,0.002489795918367347,0.10714285714285714,0.007854780606620494,0.0
521,14060116,Org,English,Yes,Medium,medium,No,0.014154542861253137,0.008888558827476193,0.005469387755102041,0.10714285714285714,0.006902397386660444,0.020527859237536656
522,845463,Org,English,Yes,Medium,medium,No,0.0008485125453781997,0.00015189253122540588,0.0002653061224489796,0.10714285714285714,0.0004976202324291248,0.00879765395894428
523,5480254,Org,Hindi,Yes,Low,long,No,0.004849168299055446,0.002681847042006923,0.002653061224489796,0.0,0.0059500141667003965,0.002932551319648094
524,10383533,Org,English,Yes,Medium,medium,No,0.018676168528799903,0.017724166165494184,0.0005918367346938776,0.0,0.0006190490929740309,0.0
525,7343451,Org,English,Yes,Medium,medium,No,0.0046198104753393055,0.003176204751651663,0.002,0.0,0.0004142867006826207,0.0
526,1042578,Female,Tamil,Yes,Medium,long,Yes,0.006356376854904367,0.0024959837665977595,0.00040816326530612246,0.03571428571428571,0.0001880956859421094,0.0
527,99252,Org,Tamil,Yes,Medium,short,No,0.03253593416193237,0.09575722656516855,3.673469387755102e-05,0.0,0.08177638518186948,0.24633431085043989
528,35646059,Male,Hindi,Yes,Medium,short,Yes,0.003767909987250785,0.0027145197111821642,0.017979591836734695,0.0,0.004759535141750338,0.04105571847507331
529,17735,Male,Tamil,Yes,Medium,short,No,0.0006420905040336734,0.0002830956070597723,1.353061224489796e-05,0.03571428571428571,0.0018690520691715933,0.002932551319648094
530,17945599,Org,English,Yes,Medium,medium,No,0.00868272049545379,0.004604702276988173,0.008777285714285715,0.10714285714285714,0.0008880973526127444,0.011730205278592375
531,2130323,Male,English,Yes,Medium,long,Yes,0.007372104359932989,0.0018841780968582274,0.0012671632653061225,0.17857142857142855,0.0004047628684830202,0.02346041055718475
532,1455294919,Male,Hindi,Yes,Medium,short,Yes,0.7372214648280793,0.0,0.2448979591836735,0.0,0.04047390589025212,0.07331378299120235
533,1270006,Male,English,Yes,Medium,long,Yes,0.007372104359932989,0.0018841780968582274,0.001400469387755102,0.07142857142857142,0.0004047628684830202,0.02346041055718475
534,31832,Male,Tamil,Yes,High,long,No,0.0014317367256849564,0.000571642363024169,3.673469387755102e-05,0.0,0.0010738120805049536,0.005865102639296188
535,769,Org,Hindi,Yes,Low,medium,No,9.108782141869569e-07,1.846823429708027e-08,3.2448979591836735e-06,0.07142857142857142,2.380958049900119e-06,0.0
536,4900843,Male,Hindi,Yes,Medium,medium,No,0.30766702641113663,0.019051531891468798,0.0326530612244898,0.07142857142857142,0.0035690561168002784,0.005865102639296188
537,242144,Male,English,Yes,Medium,long,No,0.001120465393498766,0.018780180571528478,9.53061224489796e-06,0.07142857142857142,0.00035476274943511775,0.005865102639296188
538,71,Male,English,Yes,Medium,short,No,9.501966982525809e-07,3.907548437573002e-08,4.081632653061225e-08,0.0,0.00015476227324350773,0.0
539,19014726,Male,English,Yes,Medium,long,No,0.012745630515568275,0.012703075792627644,0.0025306122448979593,0.0,0.0016690515929799832,0.02346041055718475
540,167462,Female,English,No,High,long,No,0.0005765596972576334,0.00013235218866541426,0.00010816326530612245,0.03571428571428571,0.0001619051473932081,0.0
541,52037396,Male,Hindi,Yes,Medium,long,No,0.013532000196880757,0.004602077383072795,0.030612244897959186,0.0,4.047628684830202e-05,0.002932551319648094
542,441367,Male,English,Yes,Medium,medium,No,0.002146022519543793,0.0008636485785711382,0.0001330408163265306,0.03571428571428571,0.003561913242650578,0.011730205278592375
543,464966,Male,Hindi,No,Medium,medium,No,0.0018281981066799987,0.0006333847879297612,0.0006122448979591838,0.0,0.00016428610544310822,0.0
544,247627,Male,Tamil,Yes,High,medium,No,0.004095564021130985,0.002671953870329239,0.00022448979591836734,0.03571428571428571,0.0032285791156645613,0.0
545,75214,Org,English,Yes,Medium,short,No,0.006421907661680408,0.07247477146598703,6.122448979591836e-05,0.0,0.019190521882194958,0.0
546,23878009,Male,English,Yes,Medium,long,No,0.013466469390104716,0.013285684036753707,0.005285714285714286,0.0,0.0014976226133871747,0.0
